id,payment_id,settlement_ref,gross_amount_paise,fee_paise,tax_paise,refund_paise,net_amount_paise,settlement_date
20000000-0000-4000-8000-000000000584,10000000-0000-4000-8000-000000000584,setl_MYU2U5VGZ38M7D,381300,7626,1373,0,372301,2026-06-12
20000000-0000-4000-8000-000000000585,10000000-0000-4000-8000-000000000585,setl_7OXYVBZ4GJHJJ3,199500,3990,718,0,194792,2026-06-04
20000000-0000-4000-8000-000000000586,10000000-0000-4000-8000-000000000586,setl_NORTLQBK2WHZ3M,328500,6570,1183,0,320747,2026-06-15
20000000-0000-4000-8000-000000000587,10000000-0000-4000-8000-000000000587,setl_8EDJM7W4HXIOBC,555900,11118,2001,0,542781,2026-06-18
20000000-0000-4000-8000-000000000588,10000000-0000-4000-8000-000000000588,setl_QWB9SLO9NLUPYA,950100,19002,3420,0,927678,2026-06-06
20000000-0000-4000-8000-000000000589,10000000-0000-4000-8000-000000000589,setl_BD8V0DBNSG3N0S,1196000,23920,4306,0,1167774,2026-06-12
20000000-0000-4000-8000-000000000590,10000000-0000-4000-8000-000000000590,setl_1VGGBIT6RBEWV6,145600,2912,524,0,142164,2026-08-11
20000000-0000-4000-8000-000000000591,10000000-0000-4000-8000-000000000591,setl_BJBI9ZA57HWUE4,1294700,25894,4661,0,1264145,2026-08-04
20000000-0000-4000-8000-000000000592,10000000-0000-4000-8000-000000000592,setl_LLS51PIAGWKR37,886800,17736,3192,0,865872,2026-07-25
20000000-0000-4000-8000-000000000593,10000000-0000-4000-8000-000000000593,setl_QVP7EGA4TIAD1C,101000,2020,364,0,98616,2026-06-14
20000000-0000-4000-8000-000000000594,10000000-0000-4000-8000-000000000594,setl_CE98J6ZRZQOC4E,733600,14672,2641,0,716287,2026-07-06
20000000-0000-4000-8000-000000000595,10000000-0000-4000-8000-000000000595,setl_WMRYAZJ6WUOPZ2,1432200,28644,5156,0,1398400,2026-08-14
20000000-0000-4000-8000-000000000596,10000000-0000-4000-8000-000000000596,setl_9OO2TP5HQKJNZ0,1486100,29722,5350,0,1451028,2026-08-01
20000000-0000-4000-8000-000000000597,10000000-0000-4000-8000-000000000597,setl_1UEIAQ3J9X2HK5,221400,4428,797,0,216175,2026-06-13
20000000-0000-4000-8000-000000000598,10000000-0000-4000-8000-000000000598,setl_6VZBMP4JDUD6LE,460000,9200,1656,0,449144,2026-06-11
20000000-0000-4000-8000-000000000599,10000000-0000-4000-8000-000000000599,setl_4GZTPZMNS7LV5J,1033200,20664,3720,0,1008816,2026-08-27
20000000-0000-4000-8000-000000000600,10000000-0000-4000-8000-000000000600,setl_Z4PMY6O6LCGCSE,1215500,24310,4376,0,1186814,2026-06-15
20000000-0000-4000-8000-000000000601,10000000-0000-4000-8000-000000000601,setl_QVXCRLGFR16WU1,1136900,22738,4093,0,1110069,2026-07-05
20000000-0000-4000-8000-000000000602,10000000-0000-4000-8000-000000000602,setl_JSFOIJOCVSGFGN,1476300,29526,5315,0,1441459,2026-07-22
20000000-0000-4000-8000-000000000603,10000000-0000-4000-8000-000000000603,setl_2Q4M8NMKWCJ8DL,108700,2174,391,0,106135,2026-06-09
20000000-0000-4000-8000-000000000604,10000000-0000-4000-8000-000000000604,setl_798UI9XQ56QBUB,780900,15618,2811,0,762471,2026-07-19
20000000-0000-4000-8000-000000000605,10000000-0000-4000-8000-000000000605,setl_J8G5950NTLRACV,155100,3102,558,0,151440,2026-06-15
20000000-0000-4000-8000-000000000606,10000000-0000-4000-8000-000000000606,setl_GMXZZXHEUOYS78,831300,16626,2993,0,811681,2026-08-27
20000000-0000-4000-8000-000000000607,10000000-0000-4000-8000-000000000607,setl_XPU46U15UTSU3W,215500,4310,776,0,210414,2026-07-15
20000000-0000-4000-8000-000000000608,10000000-0000-4000-8000-000000000608,setl_MQXMQO0FVLC254,196700,3934,708,0,192058,2026-07-13
20000000-0000-4000-8000-000000000609,10000000-0000-4000-8000-000000000609,setl_BGXK93RHWH0XFJ,714400,14288,2572,0,697540,2026-06-11
20000000-0000-4000-8000-000000000610,10000000-0000-4000-8000-000000000610,setl_0OMOMS98Z2N4XX,138200,2764,498,0,134938,2026-06-23
20000000-0000-4000-8000-000000000611,10000000-0000-4000-8000-000000000611,setl_E2DWBNULIBTT9P,1413800,28276,5090,0,1380434,2026-08-27
20000000-0000-4000-8000-000000000612,10000000-0000-4000-8000-000000000612,setl_VCJVV0M96XR8ZB,708800,14176,2552,0,692072,2026-07-14
20000000-0000-4000-8000-000000000613,10000000-0000-4000-8000-000000000613,setl_RIOU3WBVDDT8NC,1016600,20332,3660,0,992608,2026-08-16
20000000-0000-4000-8000-000000000614,10000000-0000-4000-8000-000000000614,setl_9CH8LXU3QHQKZG,1043600,20872,3757,0,1018971,2026-07-05
20000000-0000-4000-8000-000000000615,10000000-0000-4000-8000-000000000615,setl_2JMW6I4HAPTD5G,699700,13994,2519,0,683187,2026-07-02
20000000-0000-4000-8000-000000000616,10000000-0000-4000-8000-000000000616,setl_5CQKP9XCO59AVH,1422400,28448,5121,0,1388831,2026-06-24
20000000-0000-4000-8000-000000000617,10000000-0000-4000-8000-000000000617,setl_DDSY1ZY6N78JP2,575300,11506,2071,0,561723,2026-07-05
20000000-0000-4000-8000-000000000618,10000000-0000-4000-8000-000000000618,setl_JA6MIH6SPGY5A9,1440400,28808,5185,0,1406407,2026-06-27
20000000-0000-4000-8000-000000000619,10000000-0000-4000-8000-000000000619,setl_BQ08F1IH6LB3K5,365400,7308,1315,0,356777,2026-06-24
20000000-0000-4000-8000-000000000620,10000000-0000-4000-8000-000000000620,setl_BXC56KVWPWMSWD,893800,17876,3218,0,872706,2026-07-25
20000000-0000-4000-8000-000000000621,10000000-0000-4000-8000-000000000621,setl_TIIHE1JULJ3G75,775000,15500,2790,0,756710,2026-07-30
20000000-0000-4000-8000-000000000622,10000000-0000-4000-8000-000000000622,setl_V32II8K179YIXM,1263800,25276,4550,0,1233974,2026-08-26
20000000-0000-4000-8000-000000000623,10000000-0000-4000-8000-000000000623,setl_4AHJOYSJ8OYRHK,977600,19552,3519,0,954529,2026-08-18
20000000-0000-4000-8000-000000000624,10000000-0000-4000-8000-000000000624,setl_XDHQCLJXCMR5F3,27600,552,99,0,26949,2026-06-12
20000000-0000-4000-8000-000000000625,10000000-0000-4000-8000-000000000625,setl_MRQVD7X1JMH6T4,765800,15316,2757,0,747727,2026-06-30
20000000-0000-4000-8000-000000000626,10000000-0000-4000-8000-000000000626,setl_3YTC84VE41W4S6,185100,3702,666,0,180732,2026-06-19
20000000-0000-4000-8000-000000000627,10000000-0000-4000-8000-000000000627,setl_0L1Q9RVSF0S60K,827700,16554,2980,0,808166,2026-06-29
20000000-0000-4000-8000-000000000628,10000000-0000-4000-8000-000000000628,setl_1DKIAC7M8CKHDY,1112400,22248,4005,0,1086147,2026-06-21
20000000-0000-4000-8000-000000000629,10000000-0000-4000-8000-000000000629,setl_LP5EP3NQ6FXYPA,917300,32106,5779,0,879415,2026-08-05
20000000-0000-4000-8000-000000000630,10000000-0000-4000-8000-000000000630,setl_9S8QGI1PU7XNM3,474900,9498,1710,0,463692,2026-06-11
20000000-0000-4000-8000-000000000631,10000000-0000-4000-8000-000000000631,setl_8CVRSVH4G2J53M,730900,14618,2631,0,713651,2026-06-23
20000000-0000-4000-8000-000000000632,10000000-0000-4000-8000-000000000632,setl_X7X3536SR7I0SA,175100,3502,630,0,170968,2026-06-06
20000000-0000-4000-8000-000000000633,10000000-0000-4000-8000-000000000633,setl_PJSFY0U5OFQ3W3,82200,1644,296,0,80260,2026-06-17
20000000-0000-4000-8000-000000000635,10000000-0000-4000-8000-000000000635,setl_WNWGXV38PFITCG,1421100,42633,7674,0,1370793,2026-08-30
20000000-0000-4000-8000-000000000636,10000000-0000-4000-8000-000000000636,setl_0GIZ3PXPQUBPX8,232800,4656,838,0,227306,2026-08-28
20000000-0000-4000-8000-000000000637,10000000-0000-4000-8000-000000000637,setl_D7KL9INTUO1R35,238200,4764,858,0,232578,2026-07-26
20000000-0000-4000-8000-000000000638,10000000-0000-4000-8000-000000000638,setl_Z0CIUWKW9VZCZM,109300,2186,393,0,106721,2026-06-10
20000000-0000-4000-8000-000000000639,10000000-0000-4000-8000-000000000639,setl_U1BZQW29ASAJ7S,53200,1064,192,0,51944,2026-08-12
20000000-0000-4000-8000-000000000640,10000000-0000-4000-8000-000000000640,setl_BXAZVVJQRWYGS8,1436500,28730,5171,0,1402599,2026-06-09
20000000-0000-4000-8000-000000000641,10000000-0000-4000-8000-000000000641,setl_BRSIV34J008CYD,377100,7542,1358,0,368200,2026-07-31
20000000-0000-4000-8000-000000000642,10000000-0000-4000-8000-000000000642,setl_7009WVNF751VUT,607500,12150,2187,0,593163,2026-08-16
20000000-0000-4000-8000-000000000643,10000000-0000-4000-8000-000000000643,setl_JZXCV21RX6MVFY,367400,7348,1323,0,358729,2026-06-03
20000000-0000-4000-8000-000000000644,10000000-0000-4000-8000-000000000644,setl_80BT7ROL7MAYTX,1083000,21660,3899,0,1057441,2026-07-18
20000000-0000-4000-8000-000000000645,10000000-0000-4000-8000-000000000645,setl_GRH5RKLLFVA6AR,511900,10238,1843,0,499819,2026-08-03
20000000-0000-4000-8000-000000000646,10000000-0000-4000-8000-000000000646,setl_7IUGRRRIXCIJQN,1077500,21550,3879,0,1052071,2026-06-14
20000000-0000-4000-8000-000000000647,10000000-0000-4000-8000-000000000647,setl_9OIN25N8L6VTU9,616800,12336,2220,0,602244,2026-07-21
20000000-0000-4000-8000-000000000648,10000000-0000-4000-8000-000000000648,setl_O86080YAPIG8OF,1405200,28104,5059,0,1372037,2026-07-31
20000000-0000-4000-8000-000000000649,10000000-0000-4000-8000-000000000649,setl_109M24OOG2TLTT,848900,16978,3056,0,828866,2026-06-07
20000000-0000-4000-8000-000000000650,10000000-0000-4000-8000-000000000650,setl_9MM201LDA71YP6,688300,13766,2478,0,672056,2026-08-04
20000000-0000-4000-8000-000000000651,10000000-0000-4000-8000-000000000651,setl_DXAJXMB5LTBXVE,1319100,26382,4749,0,1287969,2026-08-17
20000000-0000-4000-8000-000000000652,10000000-0000-4000-8000-000000000652,setl_ZYBBBMV8TJ96T1,614300,12286,2211,0,599803,2026-08-10
20000000-0000-4000-8000-000000000653,10000000-0000-4000-8000-000000000653,setl_P6G73J6JDPBJ1N,836100,16722,3010,0,816368,2026-06-18
20000000-0000-4000-8000-000000000654,10000000-0000-4000-8000-000000000654,setl_2PEMKLMDH3PFDT,330100,6602,1188,0,322310,2026-08-29
20000000-0000-4000-8000-000000000655,10000000-0000-4000-8000-000000000655,setl_K5MSSEWKN8XQKY,328100,6562,1181,0,320357,2026-08-12
20000000-0000-4000-8000-000000000656,10000000-0000-4000-8000-000000000656,setl_AOK3FPT55HTY6X,143800,2876,518,0,140406,2026-08-27
20000000-0000-4000-8000-000000000657,10000000-0000-4000-8000-000000000657,setl_1M8ECKC546RXOZ,692200,13844,2492,0,675864,2026-08-27
20000000-0000-4000-8000-000000000658,10000000-0000-4000-8000-000000000658,setl_K36QSTTGIQT67F,479500,9590,1726,0,468184,2026-07-04
20000000-0000-4000-8000-000000000659,10000000-0000-4000-8000-000000000659,setl_PABLB5Y97LA7FG,1030900,20618,3711,0,1006571,2026-07-03
20000000-0000-4000-8000-000000000660,10000000-0000-4000-8000-000000000660,setl_NNQPNJI8FG7S1R,1269000,25380,4568,0,1239052,2026-08-26
20000000-0000-4000-8000-000000000661,10000000-0000-4000-8000-000000000661,setl_8DJ0EK3LNKOH67,287300,5746,1034,0,280520,2026-06-06
20000000-0000-4000-8000-000000000662,10000000-0000-4000-8000-000000000662,setl_8PACC1X0L420Z5,357800,7156,1288,0,349356,2026-07-13
20000000-0000-4000-8000-000000000663,10000000-0000-4000-8000-000000000663,setl_F4RPL1I81J2ABL,226800,4536,816,0,221448,2026-07-08
20000000-0000-4000-8000-000000000664,10000000-0000-4000-8000-000000000664,setl_PVBXSM4NIX4R5B,202500,4050,729,0,197721,2026-07-14
20000000-0000-4000-8000-000000000665,10000000-0000-4000-8000-000000000665,setl_RX6A990BSH1FYE,672300,23531,4236,0,644533,2026-08-12
20000000-0000-4000-8000-000000000666,10000000-0000-4000-8000-000000000666,setl_V6JNSCZKM9X9E8,1316100,26322,4738,0,1285040,2026-08-07
20000000-0000-4000-8000-000000000667,10000000-0000-4000-8000-000000000667,setl_33Z5GF0G46U2SL,229000,4580,824,0,223596,2026-06-05
20000000-0000-4000-8000-000000000668,10000000-0000-4000-8000-000000000668,setl_0IEIHCJJG4LB45,1031200,20624,3712,0,1006864,2026-06-26
20000000-0000-4000-8000-000000000669,10000000-0000-4000-8000-000000000669,setl_YRXXO1ID2CPDD8,1271200,25424,4576,0,1241200,2026-06-17
20000000-0000-4000-8000-000000000670,10000000-0000-4000-8000-000000000670,setl_4UVM6N6PWE3960,232200,4644,836,0,226720,2026-07-15
20000000-0000-4000-8000-000000000671,10000000-0000-4000-8000-000000000671,setl_UGEORL0YB9C55C,1297500,25950,4671,0,1266879,2026-06-03
20000000-0000-4000-8000-000000000672,10000000-0000-4000-8000-000000000672,setl_C9EYD3MYNUEUVL,1346500,26930,4847,0,1314723,2026-07-25
20000000-0000-4000-8000-000000000673,10000000-0000-4000-8000-000000000673,setl_L7TG6CD2IPE7YK,976600,19532,3516,0,953552,2026-07-31
20000000-0000-4000-8000-000000000674,10000000-0000-4000-8000-000000000674,setl_FEDTEETQP3PYOC,1234600,24692,4445,0,1205463,2026-07-25
20000000-0000-4000-8000-000000000675,10000000-0000-4000-8000-000000000675,setl_890ZM8JKX2Y5L3,1088300,21766,3918,0,1062616,2026-08-04
20000000-0000-4000-8000-000000000676,10000000-0000-4000-8000-000000000676,setl_7F593AOPVBW2P5,373400,7468,1344,0,364588,2026-06-20
20000000-0000-4000-8000-000000000677,10000000-0000-4000-8000-000000000677,setl_BYACH4L0AH1KG9,658200,13164,2370,0,642666,2026-06-17
20000000-0000-4000-8000-000000000678,10000000-0000-4000-8000-000000000678,setl_8KGYZM5095TKIZ,591500,11830,2129,0,577541,2026-07-17
20000000-0000-4000-8000-000000000679,10000000-0000-4000-8000-000000000679,setl_AAC6QDCV2IYQ9G,1030000,20600,3708,0,1005692,2026-06-24
20000000-0000-4000-8000-000000000680,10000000-0000-4000-8000-000000000680,setl_V3XD5AX7UOC2T4,470800,9416,1695,0,459689,2026-08-23
20000000-0000-4000-8000-000000000682,10000000-0000-4000-8000-000000000682,setl_CVJ0S121MJDSRR,1325100,26502,4770,0,1293828,2026-06-03
20000000-0000-4000-8000-000000000683,10000000-0000-4000-8000-000000000683,setl_S58PKJOUSK57QN,1042400,20848,3753,0,1017799,2026-07-27
20000000-0000-4000-8000-000000000685,10000000-0000-4000-8000-000000000685,setl_NRHP36KY6YDYBV,720900,14418,2595,0,703887,2026-08-26
20000000-0000-4000-8000-000000000686,10000000-0000-4000-8000-000000000686,setl_FU58TO5G4B2I5S,1453400,29068,5232,0,1419100,2026-08-23
20000000-0000-4000-8000-000000000687,10000000-0000-4000-8000-000000000687,setl_PI34ZATZ8RBJ5Y,1481400,29628,5333,0,1446439,2026-06-11
20000000-0000-4000-8000-000000000688,10000000-0000-4000-8000-000000000688,setl_AFLGNFTC46ELJC,1489700,29794,5363,0,1454543,2026-06-12
20000000-0000-4000-8000-000000000689,10000000-0000-4000-8000-000000000689,setl_UFN4VNBOOBCK3E,130800,2616,471,0,127713,2026-07-27
20000000-0000-4000-8000-000000000690,10000000-0000-4000-8000-000000000690,setl_91EAF3IHSWIXN1,924100,18482,3327,0,902291,2026-07-15
20000000-0000-4000-8000-000000000691,10000000-0000-4000-8000-000000000691,setl_QBYNS7EASW23OG,67300,1346,242,0,65712,2026-07-10
20000000-0000-4000-8000-000000000692,10000000-0000-4000-8000-000000000692,setl_0W6M0JTQU72J7I,844900,16898,3042,0,824960,2026-07-14
20000000-0000-4000-8000-000000000693,10000000-0000-4000-8000-000000000693,setl_C2LTWI0HC39ERM,836900,16738,3013,0,817149,2026-08-28
20000000-0000-4000-8000-000000000694,10000000-0000-4000-8000-000000000694,setl_QVUBQEZQJPAL1D,563900,11278,2030,0,550592,2026-08-30
20000000-0000-4000-8000-000000000695,10000000-0000-4000-8000-000000000695,setl_C3OKO3VPK2U4AV,630900,12618,2271,0,616011,2026-07-16
20000000-0000-4000-8000-000000000696,10000000-0000-4000-8000-000000000696,setl_QWYO653DYJXM8O,1109700,22194,3995,0,1083511,2026-08-15
20000000-0000-4000-8000-000000000697,10000000-0000-4000-8000-000000000697,setl_L8804FI3D7JI6I,1457100,29142,5246,0,1422712,2026-07-15
20000000-0000-4000-8000-000000000698,10000000-0000-4000-8000-000000000698,setl_VPK9WFUCWEEEMM,1272400,25448,4581,0,1242371,2026-06-11
20000000-0000-4000-8000-000000000699,10000000-0000-4000-8000-000000000699,setl_W0HY3FFW2GLF8S,470800,14124,2542,0,454134,2026-08-05
20000000-0000-4000-8000-000000000700,10000000-0000-4000-8000-000000000700,setl_ZXWW4HUDSNJ53T,720100,14402,2592,0,703106,2026-08-06
20000000-0000-4000-8000-000000000701,10000000-0000-4000-8000-000000000701,setl_QMBEAABRPX1M3S,1223400,24468,4404,0,1194528,2026-06-10
20000000-0000-4000-8000-000000000702,10000000-0000-4000-8000-000000000702,setl_LV0LXJV32VUXLY,490000,9800,1764,0,478436,2026-06-02
20000000-0000-4000-8000-000000000703,10000000-0000-4000-8000-000000000703,setl_28ZBJJAC9ONQYQ,1314700,26294,4733,0,1283673,2026-06-10
20000000-0000-4000-8000-000000000704,10000000-0000-4000-8000-000000000704,setl_TARTW3FH72NMCE,212000,4240,763,0,206997,2026-06-03
20000000-0000-4000-8000-000000000705,10000000-0000-4000-8000-000000000705,setl_1QW90TPG97GZA2,775500,15510,2792,0,757198,2026-08-25
20000000-0000-4000-8000-000000000706,10000000-0000-4000-8000-000000000706,setl_D6OI9DI53CD0ZN,501200,10024,1804,0,489372,2026-06-24
20000000-0000-4000-8000-000000000707,10000000-0000-4000-8000-000000000707,setl_D1Y4K8O5B8MS9T,997200,19944,3590,0,973666,2026-07-07
20000000-0000-4000-8000-000000000708,10000000-0000-4000-8000-000000000708,setl_H749P1ZRTU4FSI,1058100,21162,3809,0,1033129,2026-06-14
20000000-0000-4000-8000-000000000709,10000000-0000-4000-8000-000000000709,setl_025LPTR5NAZ4LL,790800,15816,2847,0,772137,2026-08-11
20000000-0000-4000-8000-000000000710,10000000-0000-4000-8000-000000000710,setl_709HKD6K7RMNZS,51700,1034,186,0,50480,2026-08-04
20000000-0000-4000-8000-000000000711,10000000-0000-4000-8000-000000000711,setl_KOJJ9VYNHCCY7B,1147000,22940,4129,0,1119931,2026-07-20
20000000-0000-4000-8000-000000000712,10000000-0000-4000-8000-000000000712,setl_8TS171SD6QK06H,710500,14210,2558,0,693732,2026-08-24
20000000-0000-4000-8000-000000000713,10000000-0000-4000-8000-000000000713,setl_TU8CS0KFD86DFN,1191500,29788,5362,0,1156350,2026-08-03
20000000-0000-4000-8000-000000000714,10000000-0000-4000-8000-000000000714,setl_I5GHXCX8G4XU43,583600,11672,2101,0,569827,2026-08-17
20000000-0000-4000-8000-000000000715,10000000-0000-4000-8000-000000000715,setl_8DHEVPB5V72KAL,414700,14515,2613,0,397572,2026-07-18
20000000-0000-4000-8000-000000000716,10000000-0000-4000-8000-000000000716,setl_4KFDDXVFGD9DS7,171400,3428,617,0,167355,2026-07-16
20000000-0000-4000-8000-000000000717,10000000-0000-4000-8000-000000000717,setl_BI2MKNKJ20Z0E6,1221400,24428,4397,0,1192575,2026-07-26
20000000-0000-4000-8000-000000000718,10000000-0000-4000-8000-000000000718,setl_CPGNM6HXG0QGGB,172000,3440,619,0,167941,2026-07-10
20000000-0000-4000-8000-000000000719,10000000-0000-4000-8000-000000000719,setl_G6T7CYX97I98UF,1332800,26656,4798,0,1301346,2026-06-23
20000000-0000-4000-8000-000000000720,10000000-0000-4000-8000-000000000720,setl_BUSA0WQOFYC5EA,1430700,28614,5151,0,1396935,2026-06-24
20000000-0000-4000-8000-000000000721,10000000-0000-4000-8000-000000000721,setl_5WU9LOL3D7CIG6,1240600,24812,4466,0,1211322,2026-06-11
20000000-0000-4000-8000-000000000722,10000000-0000-4000-8000-000000000722,setl_N6AHQR2IME3LM7,428400,8568,1542,0,418290,2026-08-04
20000000-0000-4000-8000-000000000723,10000000-0000-4000-8000-000000000723,setl_JN73Q1PHJHDDQE,887400,17748,3195,0,866457,2026-08-30
20000000-0000-4000-8000-000000000724,10000000-0000-4000-8000-000000000724,setl_ROXIL6RSOFRVAF,1083100,21662,3899,0,1057539,2026-08-02
20000000-0000-4000-8000-000000000725,10000000-0000-4000-8000-000000000725,setl_P632F93NTCUNBD,468600,9372,1687,0,457541,2026-06-26
20000000-0000-4000-8000-000000000726,10000000-0000-4000-8000-000000000726,setl_TX8O7II03OD4JH,772200,15444,2780,0,753976,2026-08-15
20000000-0000-4000-8000-000000000727,10000000-0000-4000-8000-000000000727,setl_PO1VA4S38KRDFV,551300,11026,1985,0,538289,2026-07-28
20000000-0000-4000-8000-000000000728,10000000-0000-4000-8000-000000000728,setl_C69RSW8KBO2073,1497300,29946,5390,0,1461964,2026-08-08
20000000-0000-4000-8000-000000000729,10000000-0000-4000-8000-000000000729,setl_0T273EQLUKKAPI,1407500,28150,5067,0,1374283,2026-07-04
20000000-0000-4000-8000-000000000730,10000000-0000-4000-8000-000000000730,setl_ZXN8BDOQ89V2XX,1382000,27640,4975,0,1349385,2026-07-21
20000000-0000-4000-8000-000000000731,10000000-0000-4000-8000-000000000731,setl_69KTIV06KBKKQG,752000,15040,2707,0,734253,2026-07-14
20000000-0000-4000-8000-000000000732,10000000-0000-4000-8000-000000000732,setl_2W9O8479R1133D,394000,7880,1418,0,384702,2026-06-21
20000000-0000-4000-8000-000000000733,10000000-0000-4000-8000-000000000733,setl_QG6X4Z5W67FAAY,434100,8682,1563,0,423855,2026-08-28
20000000-0000-4000-8000-000000000734,10000000-0000-4000-8000-000000000734,setl_FDJ2Q8D5Z85461,1158900,23178,4172,0,1131550,2026-06-27
20000000-0000-4000-8000-000000000735,10000000-0000-4000-8000-000000000735,setl_MH5X3MZ3E9YP0A,479300,9586,1725,0,467989,2026-08-03
20000000-0000-4000-8000-000000000736,10000000-0000-4000-8000-000000000736,setl_ETNI12J4EALYC9,704200,14084,2535,0,687581,2026-07-22
20000000-0000-4000-8000-000000000738,10000000-0000-4000-8000-000000000738,setl_HYCVPNX4YK1W03,150000,3000,540,0,146460,2026-06-18
20000000-0000-4000-8000-000000000739,10000000-0000-4000-8000-000000000739,setl_6JYIDR6X0ACCHO,432900,8658,1558,0,422684,2026-08-15
20000000-0000-4000-8000-000000000740,10000000-0000-4000-8000-000000000740,setl_3NNZHBN2F4IOFE,194200,3884,699,0,189617,2026-06-23
20000000-0000-4000-8000-000000000741,10000000-0000-4000-8000-000000000741,setl_W5LV0KRVC931ZV,1210000,24200,4356,0,1181444,2026-06-24
20000000-0000-4000-8000-000000000742,10000000-0000-4000-8000-000000000742,setl_3SD2GNIIB1B87T,751700,15034,2706,0,733960,2026-07-19
20000000-0000-4000-8000-000000000743,10000000-0000-4000-8000-000000000743,setl_93DRI54PUGQ9ML,700700,14014,2523,0,684163,2026-08-19
20000000-0000-4000-8000-000000000745,10000000-0000-4000-8000-000000000745,setl_G0SLZOB36A7TMD,612000,12240,2203,0,597557,2026-06-03
20000000-0000-4000-8000-000000000746,10000000-0000-4000-8000-000000000746,setl_ZBLJ2NP6I5GSE1,53600,1072,193,0,52335,2026-07-25
20000000-0000-4000-8000-000000000747,10000000-0000-4000-8000-000000000747,setl_OLQKIXEQBTIMKG,425400,8508,1531,0,415361,2026-07-03
20000000-0000-4000-8000-000000000748,10000000-0000-4000-8000-000000000748,setl_PRDLX9H4AVYKR6,1069900,21398,3852,0,1044650,2026-08-03
20000000-0000-4000-8000-000000000749,10000000-0000-4000-8000-000000000749,setl_ZALHTTOSRF04F6,542500,10850,1953,0,529697,2026-07-09
20000000-0000-4000-8000-000000000750,10000000-0000-4000-8000-000000000750,setl_U63RXWMDV107M4,764200,15284,2751,0,746165,2026-06-06
20000000-0000-4000-8000-000000000751,10000000-0000-4000-8000-000000000751,setl_88RFK2K0JJ4UGG,507500,10150,1827,0,495523,2026-08-24
20000000-0000-4000-8000-000000000752,10000000-0000-4000-8000-000000000752,setl_2YA9MUB6QFY2B7,1450600,29012,5222,0,1416366,2026-07-18
20000000-0000-4000-8000-000000000753,10000000-0000-4000-8000-000000000753,setl_4N8MMESU75M0PN,1281900,44867,8076,0,1228957,2026-07-23
20000000-0000-4000-8000-000000000754,10000000-0000-4000-8000-000000000754,setl_WLKGSDG5XKWW46,629100,12582,2265,0,614253,2026-06-04
20000000-0000-4000-8000-000000000755,10000000-0000-4000-8000-000000000755,setl_KCWWFCY40XALXE,1290500,25810,4646,0,1260044,2026-06-11
20000000-0000-4000-8000-000000000756,10000000-0000-4000-8000-000000000756,setl_M4CDNGZJHD2VSO,198800,3976,716,0,194108,2026-07-05
20000000-0000-4000-8000-000000000757,10000000-0000-4000-8000-000000000757,setl_4DEHNSB02LNNW1,1207000,24140,4345,0,1178515,2026-08-05
20000000-0000-4000-8000-000000000758,10000000-0000-4000-8000-000000000758,setl_UPTOUBMMZH5HSQ,849800,16996,3059,0,829745,2026-07-28
20000000-0000-4000-8000-000000000759,10000000-0000-4000-8000-000000000759,setl_V12DKZ49FOEFFO,350700,7014,1263,0,342423,2026-08-14
20000000-0000-4000-8000-000000000760,10000000-0000-4000-8000-000000000760,setl_02K6T845Q7HCJT,1069600,21392,3851,0,1044357,2026-07-20
20000000-0000-4000-8000-000000000761,10000000-0000-4000-8000-000000000761,setl_S7GFM9NRAUZ73B,1179300,23586,4245,0,1151469,2026-06-19
20000000-0000-4000-8000-000000000762,10000000-0000-4000-8000-000000000762,setl_IBXJUNMS9M6EGZ,772000,15440,2779,0,753781,2026-08-06
20000000-0000-4000-8000-000000000763,10000000-0000-4000-8000-000000000763,setl_1N0GKCPOPXAXUJ,243300,4866,876,0,237558,2026-07-14
20000000-0000-4000-8000-000000000764,10000000-0000-4000-8000-000000000764,setl_9FN01JPPQPXYKF,136500,2730,491,0,133279,2026-08-05
20000000-0000-4000-8000-000000000765,10000000-0000-4000-8000-000000000765,setl_ZOCJECB4YHBM2H,61700,1234,222,0,60244,2026-06-09
20000000-0000-4000-8000-000000000766,10000000-0000-4000-8000-000000000766,setl_AJZR8MEZRRCFPL,656000,13120,2362,0,640518,2026-08-02
20000000-0000-4000-8000-000000000767,10000000-0000-4000-8000-000000000767,setl_S4LCZ5JFMWKLBO,181000,3620,652,0,176728,2026-08-22
20000000-0000-4000-8000-000000000768,10000000-0000-4000-8000-000000000768,setl_QGUY2N3NFC37V8,1106500,22130,3983,0,1080387,2026-06-26
20000000-0000-4000-8000-000000000769,10000000-0000-4000-8000-000000000769,setl_B3BVTBWGBZ13M9,1288800,25776,4640,0,1258384,2026-07-10
20000000-0000-4000-8000-000000000770,10000000-0000-4000-8000-000000000770,setl_K3M50D3M746WBT,1457300,29146,5246,0,1422908,2026-07-23
20000000-0000-4000-8000-000000000771,10000000-0000-4000-8000-000000000771,setl_VWUMZT2EODA5JJ,112800,2256,406,0,110138,2026-08-18
20000000-0000-4000-8000-000000000772,10000000-0000-4000-8000-000000000772,setl_M58TGTUO2KJ04Y,515100,10302,1854,0,502944,2026-06-26
20000000-0000-4000-8000-000000000773,10000000-0000-4000-8000-000000000773,setl_8PL5QYZENPT1H3,1407500,28150,5067,0,1374283,2026-07-19
20000000-0000-4000-8000-000000000774,10000000-0000-4000-8000-000000000774,setl_PAMS126I93CVF9,1320200,26404,4753,0,1289043,2026-06-15
