id,order_id,payment_ref,amount_paise,fee_paise,tax_paise,refund_amount_paise,method,status,captured_at
10000000-0000-4000-8000-000000000466,00000000-0000-4000-8000-000000000466,pay_D3M6JR8FL9V2QJ,55500,1110,200,0,CARD,CAPTURED,2026-08-02T02:31:18
10000000-0000-4000-8000-000000000467,00000000-0000-4000-8000-000000000467,pay_FIB7AKKSQKU1W3,1309000,26180,4712,0,NETBANKING,CAPTURED,2026-07-23T14:49:23
10000000-0000-4000-8000-000000000468,00000000-0000-4000-8000-000000000468,pay_PKIXSX097NFUD1,1411200,28224,5080,0,UPI,CAPTURED,2026-07-15T12:10:29
10000000-0000-4000-8000-000000000469,00000000-0000-4000-8000-000000000469,pay_TXJC7IU26RVPBA,1350300,27006,4861,0,NETBANKING,CAPTURED,2026-06-29T23:59:35
10000000-0000-4000-8000-000000000470,00000000-0000-4000-8000-000000000470,pay_V4BA7OBBC83Y0C,547700,10954,1972,0,NETBANKING,CAPTURED,2026-08-10T13:11:17
10000000-0000-4000-8000-000000000471,00000000-0000-4000-8000-000000000471,pay_4780CE91TEFO1S,1049000,20980,3776,0,WALLET,CAPTURED,2026-06-10T08:55:41
10000000-0000-4000-8000-000000000472,00000000-0000-4000-8000-000000000472,pay_4FGGW1JYK820PZ,949900,18998,3420,0,WALLET,CAPTURED,2026-06-13T22:44:46
10000000-0000-4000-8000-000000000473,00000000-0000-4000-8000-000000000473,pay_GSC2GLXV8QIQ7U,374300,7486,1347,0,NETBANKING,CAPTURED,2026-07-10T00:49:23
10000000-0000-4000-8000-000000000474,00000000-0000-4000-8000-000000000474,pay_Q84GD5YSHGPZ91,248100,4962,893,0,NETBANKING,CAPTURED,2026-06-09T20:20:37
10000000-0000-4000-8000-000000000475,00000000-0000-4000-8000-000000000475,pay_IB0TA6YY5XHQ3U,240400,4808,865,0,WALLET,CAPTURED,2026-08-28T16:27:22
10000000-0000-4000-8000-000000000476,00000000-0000-4000-8000-000000000476,pay_EDMLAV3W9O01E4,25700,514,93,0,NETBANKING,CAPTURED,2026-08-08T18:46:49
10000000-0000-4000-8000-000000000477,00000000-0000-4000-8000-000000000477,pay_E2TBST9XWI7084,1160700,23214,4179,0,NETBANKING,CAPTURED,2026-08-09T08:54:28
10000000-0000-4000-8000-000000000478,00000000-0000-4000-8000-000000000478,pay_5HN1D613LY4QZT,576700,11534,2076,0,CARD,CAPTURED,2026-07-09T06:21:06
10000000-0000-4000-8000-000000000479,00000000-0000-4000-8000-000000000479,pay_92IZ1Q8PJ1YDOT,1306400,26128,4703,0,NETBANKING,CAPTURED,2026-08-16T06:51:46
10000000-0000-4000-8000-000000000480,00000000-0000-4000-8000-000000000480,pay_OB24HY05Y5FNX7,557800,11156,2008,0,WALLET,CAPTURED,2026-08-16T23:03:58
10000000-0000-4000-8000-000000000481,00000000-0000-4000-8000-000000000481,pay_U7HWLWZUB3ZUPS,428600,8572,1543,0,NETBANKING,CAPTURED,2026-08-26T09:26:17
10000000-0000-4000-8000-000000000482,00000000-0000-4000-8000-000000000482,pay_VETYBGD9E32LFI,972800,19456,3502,486400,NETBANKING,CAPTURED,2026-08-05T14:53:28
10000000-0000-4000-8000-000000000483,00000000-0000-4000-8000-000000000483,pay_024LPO6GF9XXWN,802400,16048,2889,0,NETBANKING,CAPTURED,2026-06-09T05:22:19
10000000-0000-4000-8000-000000000484,00000000-0000-4000-8000-000000000484,pay_8GCP8YOQVP7Q7C,48300,966,174,0,NETBANKING,CAPTURED,2026-07-06T20:29:50
10000000-0000-4000-8000-000000000485,00000000-0000-4000-8000-000000000485,pay_2LWL0TQFTFOFYS,317800,6356,1144,0,UPI,CAPTURED,2026-07-04T10:11:07
10000000-0000-4000-8000-000000000486,00000000-0000-4000-8000-000000000486,pay_6SV8FLOCVS96YC,161400,3228,581,0,WALLET,CAPTURED,2026-08-23T15:48:11
10000000-0000-4000-8000-000000000487,00000000-0000-4000-8000-000000000487,pay_USAZQY2YR6NBQD,1135500,22710,4088,0,UPI,CAPTURED,2026-06-12T20:15:40
10000000-0000-4000-8000-000000000488,00000000-0000-4000-8000-000000000488,pay_RXYX4MIVL590J1,1042800,20856,3754,0,NETBANKING,CAPTURED,2026-06-30T13:16:17
10000000-0000-4000-8000-000000000489,00000000-0000-4000-8000-000000000489,pay_SWOSJVBC82SG0Y,1330500,26610,4790,0,WALLET,CAPTURED,2026-06-06T01:41:34
10000000-0000-4000-8000-000000000490,00000000-0000-4000-8000-000000000490,pay_BFXPFW8XEMLTFU,1457700,29154,5248,0,WALLET,CAPTURED,2026-06-22T00:18:39
10000000-0000-4000-8000-000000000491,00000000-0000-4000-8000-000000000491,pay_9S7LKS518IA77E,765300,15306,2755,0,CARD,CAPTURED,2026-06-07T22:31:42
10000000-0000-4000-8000-000000000492,00000000-0000-4000-8000-000000000492,pay_58DBZQ7IB48G5X,869300,17386,3129,0,WALLET,CAPTURED,2026-06-12T09:11:15
10000000-0000-4000-8000-000000000493,00000000-0000-4000-8000-000000000493,pay_NV6L8JVZSLT694,1174700,23494,4229,0,NETBANKING,CAPTURED,2026-08-08T19:03:26
10000000-0000-4000-8000-000000000494,00000000-0000-4000-8000-000000000494,pay_PC0OXIHWM518ZR,1381600,27632,4974,0,NETBANKING,CAPTURED,2026-06-19T08:15:16
10000000-0000-4000-8000-000000000495,00000000-0000-4000-8000-000000000495,pay_KDRU4C2P2K5QS4,1083600,21672,3901,0,NETBANKING,CAPTURED,2026-07-03T16:41:04
10000000-0000-4000-8000-000000000496,00000000-0000-4000-8000-000000000496,pay_BEZSD1FIMTB6T9,963400,19268,3468,0,UPI,CAPTURED,2026-08-01T08:55:22
10000000-0000-4000-8000-000000000497,00000000-0000-4000-8000-000000000497,pay_6UW7YE46F7761X,1454000,29080,5234,0,CARD,CAPTURED,2026-06-25T13:16:47
10000000-0000-4000-8000-000000000498,00000000-0000-4000-8000-000000000498,pay_42UD2DTBZXMUUC,494300,9886,1779,0,UPI,CAPTURED,2026-07-05T08:30:22
10000000-0000-4000-8000-000000000499,00000000-0000-4000-8000-000000000499,pay_9BK4UFSVUXZUYK,843100,16862,3035,0,NETBANKING,CAPTURED,2026-05-31T07:25:20
10000000-0000-4000-8000-000000000500,00000000-0000-4000-8000-000000000500,pay_5I8JNBRJS1M3RM,57400,1148,207,57400,CARD,REFUNDED,2026-08-03T05:47:17
10000000-0000-4000-8000-000000000501,00000000-0000-4000-8000-000000000501,pay_QBDYSAAR6JBPIH,377300,7546,1358,0,CARD,CAPTURED,2026-08-12T09:01:50
10000000-0000-4000-8000-000000000502,00000000-0000-4000-8000-000000000502,pay_TROUWFIAJIJNLP,938700,18774,3379,0,NETBANKING,CAPTURED,2026-06-27T19:45:44
10000000-0000-4000-8000-000000000503,00000000-0000-4000-8000-000000000503,pay_ALMWNMJ0SISJ42,1246200,24924,4486,0,CARD,CAPTURED,2026-08-08T14:33:21
10000000-0000-4000-8000-000000000504,00000000-0000-4000-8000-000000000504,pay_WA2GBZUO7MTCOY,552100,11042,1988,0,NETBANKING,CAPTURED,2026-08-22T21:09:31
10000000-0000-4000-8000-000000000505,00000000-0000-4000-8000-000000000505,pay_65ZC9HLU2ZLGLE,699600,13992,2519,0,WALLET,CAPTURED,2026-08-28T04:05:35
10000000-0000-4000-8000-000000000506,00000000-0000-4000-8000-000000000506,pay_HGTQMOR9EH7OLJ,350800,7016,1263,0,WALLET,CAPTURED,2026-08-10T19:44:00
10000000-0000-4000-8000-000000000507,00000000-0000-4000-8000-000000000507,pay_18GRZRKY8RAQUE,915400,18308,3295,0,CARD,CAPTURED,2026-06-05T18:47:47
10000000-0000-4000-8000-000000000508,00000000-0000-4000-8000-000000000508,pay_3R1SS07ZP3UFR4,752200,15044,2708,0,UPI,CAPTURED,2026-06-15T00:46:34
10000000-0000-4000-8000-000000000509,00000000-0000-4000-8000-000000000509,pay_O9IH4O8JG78IA6,736600,14732,2652,0,UPI,CAPTURED,2026-08-22T06:46:21
10000000-0000-4000-8000-000000000510,00000000-0000-4000-8000-000000000510,pay_RGMUDIIQ1Z5AYL,1486600,29732,5352,0,CARD,CAPTURED,2026-07-01T05:05:34
10000000-0000-4000-8000-000000000511,00000000-0000-4000-8000-000000000511,pay_AHI1YWT3HKO1CM,1237300,24746,4454,0,WALLET,CAPTURED,2026-08-25T07:27:01
10000000-0000-4000-8000-000000000512,00000000-0000-4000-8000-000000000512,pay_WJ8SUWUHQ6Q6Y5,887100,17742,3194,0,CARD,CAPTURED,2026-07-06T19:01:14
10000000-0000-4000-8000-000000000513,00000000-0000-4000-8000-000000000513,pay_NFLUO6PHYOVJMV,1423200,28464,5124,0,UPI,CAPTURED,2026-07-21T05:20:26
10000000-0000-4000-8000-000000000514,00000000-0000-4000-8000-000000000514,pay_VKSO8AP90OK11U,222800,4456,802,0,CARD,CAPTURED,2026-08-17T21:07:57
10000000-0000-4000-8000-000000000515,00000000-0000-4000-8000-000000000515,pay_OM9TP2KQDT1S9J,1099900,21998,3960,0,NETBANKING,CAPTURED,2026-06-17T01:05:43
10000000-0000-4000-8000-000000000516,00000000-0000-4000-8000-000000000516,pay_OPQ0UX5PGEM9IU,367100,7342,1322,0,WALLET,CAPTURED,2026-06-15T02:08:23
10000000-0000-4000-8000-000000000517,00000000-0000-4000-8000-000000000517,pay_B0XDKUUGO2N5MU,633900,12678,2282,0,CARD,CAPTURED,2026-06-21T03:22:49
10000000-0000-4000-8000-000000000518,00000000-0000-4000-8000-000000000518,pay_UNZJAOC78GO9EB,614900,12298,2214,0,CARD,CAPTURED,2026-06-30T18:04:05
10000000-0000-4000-8000-000000000519,00000000-0000-4000-8000-000000000519,pay_45ZWUOT8MMDFBH,1406400,28128,5063,0,WALLET,CAPTURED,2026-06-26T22:02:19
10000000-0000-4000-8000-000000000520,00000000-0000-4000-8000-000000000520,pay_6MXRF9CFWAWQ4X,1064600,21292,3833,0,WALLET,CAPTURED,2026-06-03T22:30:39
10000000-0000-4000-8000-000000000521,00000000-0000-4000-8000-000000000521,pay_WKOODVMBO4KF9O,1124900,22498,4050,0,WALLET,CAPTURED,2026-07-20T06:56:23
10000000-0000-4000-8000-000000000522,00000000-0000-4000-8000-000000000522,pay_L6E2YE38D1N1TP,1478300,29566,5322,0,CARD,CAPTURED,2026-06-04T13:40:04
10000000-0000-4000-8000-000000000523,00000000-0000-4000-8000-000000000523,pay_MFW66L1GEJ7AW3,1411200,28224,5080,0,CARD,CAPTURED,2026-08-16T13:10:53
10000000-0000-4000-8000-000000000524,00000000-0000-4000-8000-000000000524,pay_6SSX82UFL9MQ11,946900,18938,3409,0,WALLET,CAPTURED,2026-06-28T22:40:45
10000000-0000-4000-8000-000000000525,00000000-0000-4000-8000-000000000525,pay_NNBETRLZSCXCRH,794500,15890,2860,0,CARD,CAPTURED,2026-07-04T14:27:00
10000000-0000-4000-8000-000000000526,00000000-0000-4000-8000-000000000526,pay_7FPWBABHWIKVNZ,1306800,26136,4704,0,NETBANKING,CAPTURED,2026-07-29T10:04:45
10000000-0000-4000-8000-000000000527,00000000-0000-4000-8000-000000000527,pay_ULQ4JQHN49MAYQ,1326600,26532,4776,0,CARD,CAPTURED,2026-06-23T07:57:04
10000000-0000-4000-8000-000000000528,00000000-0000-4000-8000-000000000528,pay_9S0U9D8X92MFJE,453400,9068,1632,0,WALLET,CAPTURED,2026-07-28T23:47:50
10000000-0000-4000-8000-000000000529,00000000-0000-4000-8000-000000000529,pay_PH1DJVVH3T8X2G,611100,12222,2200,0,WALLET,CAPTURED,2026-06-18T07:38:20
10000000-0000-4000-8000-000000000530,00000000-0000-4000-8000-000000000530,pay_66WQX1N6PH1RAE,738800,14776,2660,0,NETBANKING,CAPTURED,2026-06-18T20:36:24
10000000-0000-4000-8000-000000000531,00000000-0000-4000-8000-000000000531,pay_5V320SXNW3W90M,715000,14300,2574,0,CARD,CAPTURED,2026-06-27T23:57:15
10000000-0000-4000-8000-000000000532,00000000-0000-4000-8000-000000000532,pay_73BHH85DA5H3Z4,90100,1802,324,0,NETBANKING,CAPTURED,2026-07-22T19:06:38
10000000-0000-4000-8000-000000000533,00000000-0000-4000-8000-000000000533,pay_LO9J5RWHHI4PJH,1137300,22746,4094,0,NETBANKING,CAPTURED,2026-06-22T04:00:55
10000000-0000-4000-8000-000000000534,00000000-0000-4000-8000-000000000534,pay_86IOSA6S9RCB2O,1166500,23330,4199,0,NETBANKING,CAPTURED,2026-07-22T03:43:52
10000000-0000-4000-8000-000000000535,00000000-0000-4000-8000-000000000535,pay_W3895TX69VA98B,553300,11066,1992,276650,NETBANKING,CAPTURED,2026-06-27T18:54:34
10000000-0000-4000-8000-000000000536,00000000-0000-4000-8000-000000000536,pay_D9LAEC8FB947E6,605200,12104,2179,0,NETBANKING,CAPTURED,2026-06-10T22:11:13
10000000-0000-4000-8000-000000000537,00000000-0000-4000-8000-000000000537,pay_Y12XC6VI7EP03L,1079100,21582,3885,0,NETBANKING,CAPTURED,2026-07-14T13:17:47
10000000-0000-4000-8000-000000000538,00000000-0000-4000-8000-000000000538,pay_7JUGKZESFKV3RQ,1048100,20962,3773,0,UPI,CAPTURED,2026-07-03T16:27:28
10000000-0000-4000-8000-000000000539,00000000-0000-4000-8000-000000000539,pay_8YHD6WBM8MIKM8,483600,9672,1741,0,NETBANKING,CAPTURED,2026-08-04T02:17:35
10000000-0000-4000-8000-000000000540,00000000-0000-4000-8000-000000000540,pay_7PRB6X6TWS79CT,1179200,23584,4245,0,CARD,CAPTURED,2026-08-05T08:38:48
10000000-0000-4000-8000-000000000541,00000000-0000-4000-8000-000000000541,pay_JULSXL8NV9UZI3,1371200,27424,4936,0,NETBANKING,CAPTURED,2026-06-30T16:09:33
10000000-0000-4000-8000-000000000542,00000000-0000-4000-8000-000000000542,pay_ZHO7Z98RI72LN2,653600,13072,2353,0,NETBANKING,CAPTURED,2026-07-26T01:56:39
10000000-0000-4000-8000-000000000543,00000000-0000-4000-8000-000000000543,pay_ICUUSYX2OWIL4L,244800,4896,881,0,UPI,CAPTURED,2026-08-17T13:25:41
10000000-0000-4000-8000-000000000544,00000000-0000-4000-8000-000000000544,pay_RZMWDEKL93B7AR,1408000,28160,5069,0,NETBANKING,CAPTURED,2026-08-27T12:09:09
10000000-0000-4000-8000-000000000545,00000000-0000-4000-8000-000000000545,pay_YO60F0EA86477T,1485000,29700,5346,0,UPI,CAPTURED,2026-07-02T05:03:32
10000000-0000-4000-8000-000000000546,00000000-0000-4000-8000-000000000546,pay_2WY0UFBC16LKS2,1248400,24968,4494,0,UPI,CAPTURED,2026-07-27T15:00:38
10000000-0000-4000-8000-000000000547,00000000-0000-4000-8000-000000000547,pay_0DX4NTQVNMD8IY,1362900,27258,4906,0,CARD,CAPTURED,2026-08-02T22:50:59
10000000-0000-4000-8000-000000000548,00000000-0000-4000-8000-000000000548,pay_5Q5LF7GDXFAE7W,662000,13240,2383,0,WALLET,CAPTURED,2026-06-17T09:30:30
10000000-0000-4000-8000-000000000549,00000000-0000-4000-8000-000000000549,pay_PX06LBRHLVO2Y9,942500,18850,3393,0,CARD,CAPTURED,2026-08-17T03:49:51
10000000-0000-4000-8000-000000000550,00000000-0000-4000-8000-000000000550,pay_LTNVV1GFBCHZ6P,1092400,21848,3933,0,UPI,CAPTURED,2026-06-04T12:07:44
10000000-0000-4000-8000-000000000551,00000000-0000-4000-8000-000000000551,pay_92EHPQP6AIXY3P,397900,7958,1432,0,UPI,CAPTURED,2026-08-14T16:27:43
10000000-0000-4000-8000-000000000552,00000000-0000-4000-8000-000000000552,pay_TLO1I7XJ2CZAFR,1341400,26828,4829,0,WALLET,CAPTURED,2026-07-02T00:10:33
10000000-0000-4000-8000-000000000553,00000000-0000-4000-8000-000000000553,pay_K76K9AGEIZ2WZF,649600,12992,2339,0,CARD,CAPTURED,2026-06-03T05:52:50
10000000-0000-4000-8000-000000000554,00000000-0000-4000-8000-000000000554,pay_XD06JGYPM2FM72,734400,14688,2644,0,UPI,CAPTURED,2026-06-13T12:17:19
10000000-0000-4000-8000-000000000555,00000000-0000-4000-8000-000000000555,pay_3BQ6FWSKLWS8ON,1377800,27556,4960,0,NETBANKING,CAPTURED,2026-08-29T04:23:59
10000000-0000-4000-8000-000000000556,00000000-0000-4000-8000-000000000556,pay_RCI2AFI41JIP23,305200,6104,1099,0,WALLET,CAPTURED,2026-07-28T14:22:05
10000000-0000-4000-8000-000000000557,00000000-0000-4000-8000-000000000557,pay_2EJPKC0XTYVR41,1327700,26554,4780,0,CARD,CAPTURED,2026-08-11T10:19:58
10000000-0000-4000-8000-000000000558,00000000-0000-4000-8000-000000000558,pay_HX2G7U6X8W1QXS,1165600,23312,4196,0,WALLET,CAPTURED,2026-06-20T11:37:29
10000000-0000-4000-8000-000000000559,00000000-0000-4000-8000-000000000559,pay_8ECTALUC2JKM0F,701700,14034,2526,0,NETBANKING,CAPTURED,2026-07-12T18:22:33
10000000-0000-4000-8000-000000000560,00000000-0000-4000-8000-000000000560,pay_9H8YH3ESP553XU,1442600,28852,5193,0,CARD,CAPTURED,2026-06-26T16:58:27
10000000-0000-4000-8000-000000000561,00000000-0000-4000-8000-000000000561,pay_8ZY7ESKZADBS9C,507800,10156,1828,507800,WALLET,REFUNDED,2026-05-31T15:12:18
10000000-0000-4000-8000-000000000562,00000000-0000-4000-8000-000000000562,pay_P4YEDN2Z2V17TZ,997600,19952,3591,0,WALLET,CAPTURED,2026-08-13T08:27:07
10000000-0000-4000-8000-000000000563,00000000-0000-4000-8000-000000000563,pay_WD52SW6D9WIOFN,426100,8522,1534,0,NETBANKING,CAPTURED,2026-06-04T01:27:56
10000000-0000-4000-8000-000000000564,00000000-0000-4000-8000-000000000564,pay_IGCUJ7ILPQFBQW,333100,6662,1199,0,NETBANKING,CAPTURED,2026-07-21T21:52:54
10000000-0000-4000-8000-000000000565,00000000-0000-4000-8000-000000000565,pay_KDPYTA7D589TOC,1301600,26032,4686,0,WALLET,CAPTURED,2026-08-21T04:32:46
10000000-0000-4000-8000-000000000566,00000000-0000-4000-8000-000000000566,pay_PV07UJ4FQKSD7G,185500,3710,668,0,UPI,CAPTURED,2026-07-31T18:41:52
10000000-0000-4000-8000-000000000567,00000000-0000-4000-8000-000000000567,pay_XAAD0XH2MECYJX,989600,19792,3563,0,WALLET,CAPTURED,2026-08-21T04:08:28
10000000-0000-4000-8000-000000000568,00000000-0000-4000-8000-000000000568,pay_TV3SY80W5GSM7R,339100,6782,1221,0,UPI,CAPTURED,2026-08-05T04:52:14
10000000-0000-4000-8000-000000000569,00000000-0000-4000-8000-000000000569,pay_MXK2ADE5JQ4J90,393200,7864,1416,0,WALLET,CAPTURED,2026-07-01T21:36:58
10000000-0000-4000-8000-000000000570,00000000-0000-4000-8000-000000000570,pay_U0M2V0MW405G00,989000,19780,3560,0,WALLET,CAPTURED,2026-08-18T18:11:17
10000000-0000-4000-8000-000000000571,00000000-0000-4000-8000-000000000571,pay_1KWVG8SZE26R2G,81900,1638,295,0,CARD,CAPTURED,2026-06-13T05:53:56
10000000-0000-4000-8000-000000000572,00000000-0000-4000-8000-000000000572,pay_UUCQB39BW4Q46D,317200,6344,1142,317200,CARD,REFUNDED,2026-08-26T12:58:14
10000000-0000-4000-8000-000000000573,00000000-0000-4000-8000-000000000573,pay_66SQMQQWHH3TT2,1348100,26962,4853,0,UPI,CAPTURED,2026-08-20T11:56:41
10000000-0000-4000-8000-000000000574,00000000-0000-4000-8000-000000000574,pay_MG2K87BSTRMZRM,129700,2594,467,0,NETBANKING,CAPTURED,2026-06-13T10:18:15
10000000-0000-4000-8000-000000000575,00000000-0000-4000-8000-000000000575,pay_1NJBUYYZU05Z4M,717400,14348,2583,0,NETBANKING,CAPTURED,2026-07-24T03:53:09
10000000-0000-4000-8000-000000000576,00000000-0000-4000-8000-000000000576,pay_N2GPZV1417H80Q,1392800,27856,5014,1392800,CARD,REFUNDED,2026-08-21T18:32:01
10000000-0000-4000-8000-000000000577,00000000-0000-4000-8000-000000000577,pay_VL0TWY9PZP802P,329600,6592,1187,0,UPI,CAPTURED,2026-07-17T23:49:28
10000000-0000-4000-8000-000000000578,00000000-0000-4000-8000-000000000578,pay_JRNICD0SQPZYGW,523800,10476,1886,0,CARD,CAPTURED,2026-06-21T18:11:13
10000000-0000-4000-8000-000000000579,00000000-0000-4000-8000-000000000579,pay_O7381ONRPOJ9BM,741000,14820,2668,0,UPI,CAPTURED,2026-07-21T13:29:50
10000000-0000-4000-8000-000000000580,00000000-0000-4000-8000-000000000580,pay_I2DIGTGU6IAC72,976900,19538,3517,0,NETBANKING,CAPTURED,2026-07-05T07:22:00
10000000-0000-4000-8000-000000000581,00000000-0000-4000-8000-000000000581,pay_JQTF8NBEWUD30E,736400,14728,2651,0,WALLET,CAPTURED,2026-05-31T19:34:01
10000000-0000-4000-8000-000000000582,00000000-0000-4000-8000-000000000582,pay_4NCBJM2GK9JYFD,223300,4466,804,0,NETBANKING,CAPTURED,2026-08-17T04:41:10
10000000-0000-4000-8000-000000000583,00000000-0000-4000-8000-000000000583,pay_V9MSK0NLYDJIXL,1055600,21112,3800,0,NETBANKING,CAPTURED,2026-07-08T07:54:14
10000000-0000-4000-8000-000000000584,00000000-0000-4000-8000-000000000584,pay_PMPCEM8ML7K7GO,381300,7626,1373,0,WALLET,CAPTURED,2026-06-10T23:24:52
10000000-0000-4000-8000-000000000585,00000000-0000-4000-8000-000000000585,pay_9MIZNQ782D0PY9,199500,3990,718,0,UPI,CAPTURED,2026-06-02T21:52:17
10000000-0000-4000-8000-000000000586,00000000-0000-4000-8000-000000000586,pay_1HAV6XH9M0P875,328500,6570,1183,0,NETBANKING,CAPTURED,2026-06-13T07:57:05
10000000-0000-4000-8000-000000000587,00000000-0000-4000-8000-000000000587,pay_A2X17ZQLG40SWD,555900,11118,2001,0,CARD,CAPTURED,2026-06-16T14:52:14
10000000-0000-4000-8000-000000000588,00000000-0000-4000-8000-000000000588,pay_6UA2YY3HBTTH9K,950100,19002,3420,0,WALLET,CAPTURED,2026-06-04T11:07:50
10000000-0000-4000-8000-000000000589,00000000-0000-4000-8000-000000000589,pay_73VF80JG2YJJ5P,1196000,23920,4306,0,WALLET,CAPTURED,2026-06-10T11:04:32
10000000-0000-4000-8000-000000000590,00000000-0000-4000-8000-000000000590,pay_HSNBWIDFCH3O1H,145600,2912,524,0,UPI,CAPTURED,2026-08-09T01:00:54
10000000-0000-4000-8000-000000000591,00000000-0000-4000-8000-000000000591,pay_E6LZKWE9CZTART,1294700,25894,4661,0,CARD,CAPTURED,2026-08-02T18:35:16
10000000-0000-4000-8000-000000000592,00000000-0000-4000-8000-000000000592,pay_H6RA0DQD29Q3T0,886800,17736,3192,0,UPI,CAPTURED,2026-07-23T06:01:54
10000000-0000-4000-8000-000000000593,00000000-0000-4000-8000-000000000593,pay_AXIAQJKB7IL6D6,101000,2020,364,0,WALLET,CAPTURED,2026-06-12T17:55:11
10000000-0000-4000-8000-000000000594,00000000-0000-4000-8000-000000000594,pay_U8WD62JC0VLKY7,733600,14672,2641,0,UPI,CAPTURED,2026-07-04T20:38:22
10000000-0000-4000-8000-000000000595,00000000-0000-4000-8000-000000000595,pay_0C7WXGJURIZR98,1432200,28644,5156,0,CARD,CAPTURED,2026-08-12T11:44:50
10000000-0000-4000-8000-000000000596,00000000-0000-4000-8000-000000000596,pay_7WCDPI2EYENYJY,1486100,29722,5350,0,NETBANKING,CAPTURED,2026-07-30T11:21:06
10000000-0000-4000-8000-000000000597,00000000-0000-4000-8000-000000000597,pay_JRV6XKV59GPHH6,221400,4428,797,0,WALLET,CAPTURED,2026-06-11T04:03:12
10000000-0000-4000-8000-000000000598,00000000-0000-4000-8000-000000000598,pay_OP0VEA3VO06V5F,460000,9200,1656,0,UPI,CAPTURED,2026-06-09T02:35:24
10000000-0000-4000-8000-000000000599,00000000-0000-4000-8000-000000000599,pay_1W31Q5F7XKKJJA,1033200,20664,3720,0,WALLET,CAPTURED,2026-08-25T16:49:35
10000000-0000-4000-8000-000000000600,00000000-0000-4000-8000-000000000600,pay_TL13ICI9PAEMTO,1215500,24310,4376,0,WALLET,CAPTURED,2026-06-13T09:55:43
10000000-0000-4000-8000-000000000601,00000000-0000-4000-8000-000000000601,pay_1L6R4U0000LG77,1136900,22738,4093,0,NETBANKING,CAPTURED,2026-07-03T15:11:57
10000000-0000-4000-8000-000000000602,00000000-0000-4000-8000-000000000602,pay_HZMZH75NIFKCEP,1476300,29526,5315,0,CARD,CAPTURED,2026-07-20T17:06:16
10000000-0000-4000-8000-000000000603,00000000-0000-4000-8000-000000000603,pay_GAVHI6T0YCU7R9,108700,2174,391,108700,WALLET,REFUNDED,2026-06-07T15:39:21
10000000-0000-4000-8000-000000000604,00000000-0000-4000-8000-000000000604,pay_FJP2PNKDWE3LSP,780900,15618,2811,0,UPI,CAPTURED,2026-07-17T01:02:44
10000000-0000-4000-8000-000000000605,00000000-0000-4000-8000-000000000605,pay_YMU0ZJ4O99P1F3,155100,3102,558,0,UPI,CAPTURED,2026-06-13T13:02:35
10000000-0000-4000-8000-000000000606,00000000-0000-4000-8000-000000000606,pay_J4BIOHK0VEYD5M,831300,16626,2993,0,NETBANKING,CAPTURED,2026-08-25T23:08:09
10000000-0000-4000-8000-000000000607,00000000-0000-4000-8000-000000000607,pay_O5CHM9GJNCFOOV,215500,4310,776,0,UPI,CAPTURED,2026-07-13T11:25:07
10000000-0000-4000-8000-000000000608,00000000-0000-4000-8000-000000000608,pay_VUSPQYASYINPFG,196700,3934,708,0,WALLET,CAPTURED,2026-07-11T07:25:19
10000000-0000-4000-8000-000000000609,00000000-0000-4000-8000-000000000609,pay_OOZWRSXF8LSMG9,714400,14288,2572,0,WALLET,CAPTURED,2026-06-09T14:15:09
10000000-0000-4000-8000-000000000610,00000000-0000-4000-8000-000000000610,pay_M2VSS666CEVPOU,138200,2764,498,0,CARD,CAPTURED,2026-06-21T21:58:52
10000000-0000-4000-8000-000000000611,00000000-0000-4000-8000-000000000611,pay_ZVZ0SFHZ92N7VG,1413800,28276,5090,0,UPI,CAPTURED,2026-08-25T21:13:15
10000000-0000-4000-8000-000000000612,00000000-0000-4000-8000-000000000612,pay_AXUZMXL244VRBJ,708800,14176,2552,0,WALLET,CAPTURED,2026-07-12T13:10:02
10000000-0000-4000-8000-000000000613,00000000-0000-4000-8000-000000000613,pay_1AA6Y87QS7JP1I,1016600,20332,3660,0,NETBANKING,CAPTURED,2026-08-14T11:29:35
10000000-0000-4000-8000-000000000614,00000000-0000-4000-8000-000000000614,pay_3BY1FUZY9OP9NF,1043600,20872,3757,0,NETBANKING,CAPTURED,2026-07-03T22:38:03
10000000-0000-4000-8000-000000000615,00000000-0000-4000-8000-000000000615,pay_M3OQCEZ5XTEBI7,699700,13994,2519,0,WALLET,CAPTURED,2026-06-30T18:32:53
10000000-0000-4000-8000-000000000616,00000000-0000-4000-8000-000000000616,pay_FP4V8Z3ND73LP6,1422400,28448,5121,0,CARD,CAPTURED,2026-06-22T05:19:42
10000000-0000-4000-8000-000000000617,00000000-0000-4000-8000-000000000617,pay_L5MQT8EGT3HFJY,575300,11506,2071,0,CARD,CAPTURED,2026-07-03T01:57:20
10000000-0000-4000-8000-000000000618,00000000-0000-4000-8000-000000000618,pay_9OMYJ06MMK4WL6,1440400,28808,5185,0,CARD,CAPTURED,2026-06-25T00:02:10
10000000-0000-4000-8000-000000000619,00000000-0000-4000-8000-000000000619,pay_U4TGVXKQ5HHOI4,365400,7308,1315,0,NETBANKING,CAPTURED,2026-06-22T06:22:09
10000000-0000-4000-8000-000000000620,00000000-0000-4000-8000-000000000620,pay_LW78F6M1DALPB0,893800,17876,3218,0,WALLET,CAPTURED,2026-07-23T00:06:12
