id,bank_reference,utr,amount_paise,transaction_date,narration,matched_settlement_id
30000000-0000-4000-8000-000000000487,BANKREF-7UAYBDTN0A,032469261091,1108702,2026-06-25,NEFT CR-ORD-2026-000487,20000000-0000-4000-8000-000000000487
30000000-0000-4000-8000-000000000488,BANKREF-I791522OU2,631639834073,993679,2026-07-02,NEFT CR-ORD-2026-000488,20000000-0000-4000-8000-000000000488
30000000-0000-4000-8000-000000000489,BANKREF-258JY6VY0V,803516067129,1299100,2026-06-09,NEFT CR-ORD-2026-000489,20000000-0000-4000-8000-000000000489
30000000-0000-4000-8000-000000000490,BANKREF-78RTJR2GJC,130286848865,1423298,2026-06-24,NEFT CR-ORD-2026-000490,20000000-0000-4000-8000-000000000490
30000000-0000-4000-8000-000000000491,BANKREF-44T2RIZYO7,035477289804,747239,2026-06-09,NEFT CR-ORD-2026-000491,20000000-0000-4000-8000-000000000491
30000000-0000-4000-8000-000000000492,BANKREF-UR1BOCZKWS,533380918611,848785,2026-06-14,NEFT CR-ORD-2026-000492,20000000-0000-4000-8000-000000000492
30000000-0000-4000-8000-000000000493,BANKREF-HPNPK270TE,977114302094,1146977,2026-08-10,NEFT CR-ORD-2026-000493,20000000-0000-4000-8000-000000000493
30000000-0000-4000-8000-000000000494,BANKREF-1HW3GM7Q6L,127933957725,1348994,2026-06-21,NEFT CR-ORD-2026-000494,20000000-0000-4000-8000-000000000494
30000000-0000-4000-8000-000000000495,BANKREF-MQYBXPFYJL,862124053017,1058027,2026-07-06,NEFT CR-ORD-2026-000495,20000000-0000-4000-8000-000000000495
30000000-0000-4000-8000-000000000496,BANKREF-7NPWQ6YK8M,359038261701,940664,2026-08-04,NEFT CR-ORD-2026-000496,20000000-0000-4000-8000-000000000496
30000000-0000-4000-8000-000000000497,BANKREF-RNWJHS1F8G,762701982712,1419686,2026-06-27,NEFT CR-ORD-2026-000497,20000000-0000-4000-8000-000000000497
30000000-0000-4000-8000-000000000498,BANKREF-00I2ZRHVYP,145042171768,482635,2026-07-08,NEFT CR-ORD-2026-000498,20000000-0000-4000-8000-000000000498
30000000-0000-4000-8000-000000000499,BANKREF-15WR99ZZCR,066901572381,823203,2026-06-02,NEFT CR-ORD-2026-000499,20000000-0000-4000-8000-000000000499
30000000-0000-4000-8000-000000000500,BANKREF-L519881UN1,034052989368,56045,2026-08-05,NEFT CR-ORD-2026-000500,20000000-0000-4000-8000-000000000500
30000000-0000-4000-8000-000000000501,BANKREF-GS664FN80M,916154023872,368396,2026-08-15,NEFT CR-ORD-2026-000501,20000000-0000-4000-8000-000000000501
30000000-0000-4000-8000-000000000502,BANKREF-MKSD1JCPTZ,778051398805,916547,2026-06-30,NEFT CR-ORD-2026-000502,20000000-0000-4000-8000-000000000502
30000000-0000-4000-8000-000000000503,BANKREF-4D8XERFHS2,421089482723,1216790,2026-08-10,NEFT CR-ORD-2026-000503,20000000-0000-4000-8000-000000000503
30000000-0000-4000-8000-000000000504,BANKREF-ZU5E3VMK0P,310768634410,539070,2026-08-25,NEFT CR-ORD-2026-000504,20000000-0000-4000-8000-000000000504
30000000-0000-4000-8000-000000000505,BANKREF-YWWMOC0BJ9,955092688833,683089,2026-08-30,NEFT CR-ORD-2026-000505,20000000-0000-4000-8000-000000000505
30000000-0000-4000-8000-000000000506,BANKREF-RUEOC7JNX8,982748178498,342521,2026-08-12,NEFT CR-ORD-2026-000506,20000000-0000-4000-8000-000000000506
30000000-0000-4000-8000-000000000507,BANKREF-OATMZH93XM,037611781948,893797,2026-06-08,NEFT CR-ORD-2026-000507,20000000-0000-4000-8000-000000000507
30000000-0000-4000-8000-000000000508,BANKREF-2YJMLEQMJ1,554545090377,734448,2026-06-18,NEFT CR-ORD-2026-000508,20000000-0000-4000-8000-000000000508
30000000-0000-4000-8000-000000000509,BANKREF-RWVAZM4H01,621422196195,719216,2026-08-24,NEFT CR-ORD-2026-000509,20000000-0000-4000-8000-000000000509
30000000-0000-4000-8000-000000000511,BANKREF-6XNNZL0YDR,674640218199,1208100,2026-08-27,NEFT CR-ORD-2026-000511,20000000-0000-4000-8000-000000000511
30000000-0000-4000-8000-000000000512,BANKREF-P6XOYBXIKP,025641570723,866164,2026-07-09,NEFT CR-ORD-2026-000512,20000000-0000-4000-8000-000000000512
30000000-0000-4000-8000-000000000513,BANKREF-087NNY9MO2,271929455060,1389612,2026-07-23,NEFT CR-ORD-2026-000513,20000000-0000-4000-8000-000000000513
30000000-0000-4000-8000-000000000514,BANKREF-WUAMRIJPUK,976957877935,217542,2026-08-20,NEFT CR-ORD-2026-000514,20000000-0000-4000-8000-000000000514
30000000-0000-4000-8000-000000000515,BANKREF-JI1IJOL9GD,302405284249,1073942,2026-06-19,NEFT CR-ORD-2026-000515,20000000-0000-4000-8000-000000000515
30000000-0000-4000-8000-000000000516,BANKREF-ETZXA3SLA5,138151801234,358436,2026-06-18,NEFT CR-ORD-2026-000516,20000000-0000-4000-8000-000000000516
30000000-0000-4000-8000-000000000517,BANKREF-A7ZVD8H3CH,511597269846,618940,2026-06-24,NEFT CR-ORD-2026-000517,20000000-0000-4000-8000-000000000517
30000000-0000-4000-8000-000000000518,BANKREF-5Z25WVHCLV,775907278346,600388,2026-07-02,NEFT CR-ORD-2026-000518,20000000-0000-4000-8000-000000000518
30000000-0000-4000-8000-000000000519,BANKREF-J2TIPLK5BO,587890864345,1373209,2026-06-28,NEFT CR-ORD-2026-000519,20000000-0000-4000-8000-000000000519
30000000-0000-4000-8000-000000000522,BANKREF-BCN78HZFFG,218305756684,1443412,2026-06-27,NEFT CR-ORD-2026-000522,20000000-0000-4000-8000-000000000522
30000000-0000-4000-8000-000000000523,BANKREF-KB67RIZ2H4,485563701910,1377896,2026-08-18,NEFT CR-ORD-2026-000523,20000000-0000-4000-8000-000000000523
30000000-0000-4000-8000-000000000524,BANKREF-3FL0ELLCQS,510023271919,924553,2026-07-01,NEFT CR-ORD-2026-000524,20000000-0000-4000-8000-000000000524
30000000-0000-4000-8000-000000000525,BANKREF-HWE2C7MV5N,373925648632,775750,2026-07-07,NEFT CR-ORD-2026-000525,20000000-0000-4000-8000-000000000525
30000000-0000-4000-8000-000000000526,BANKREF-HP7SRK58HE,126208046978,1275960,2026-08-18,NEFT CR-ORD-2026-000526,20000000-0000-4000-8000-000000000526
30000000-0000-4000-8000-000000000527,BANKREF-1EJ2VHAK2X,941794902321,1295292,2026-06-26,NEFT CR-ORD-2026-000527,20000000-0000-4000-8000-000000000527
30000000-0000-4000-8000-000000000528,BANKREF-7033ZUJCIU,117493513444,442700,2026-07-31,NEFT CR-ORD-2026-000528,20000000-0000-4000-8000-000000000528
30000000-0000-4000-8000-000000000529,BANKREF-GH8RFC9VD5,538388870896,596678,2026-06-21,NEFT CR-ORD-2026-000529,20000000-0000-4000-8000-000000000529
30000000-0000-4000-8000-000000000529D,BANKREF-M6IXAQ7NXND,106187442137,596678,2026-06-21,NEFT CR-ORD-2026-000529,20000000-0000-4000-8000-000000000529
30000000-0000-4000-8000-000000000530,BANKREF-B1MVHMN853,822618280313,763862,2026-06-20,NEFT CR-ORD-2026-000530,20000000-0000-4000-8000-000000000530
30000000-0000-4000-8000-000000000531,BANKREF-LIWLAP3K5B,953515951626,698126,2026-06-30,NEFT CR-ORD-2026-000531,20000000-0000-4000-8000-000000000531
30000000-0000-4000-8000-000000000532,BANKREF-50I486H2WJ,310958080644,87974,2026-07-25,NEFT CR-ORD-2026-000532,20000000-0000-4000-8000-000000000532
30000000-0000-4000-8000-000000000533,BANKREF-04QPQRW6T7,952798514255,1110460,2026-06-24,NEFT CR-ORD-2026-000533,20000000-0000-4000-8000-000000000533
30000000-0000-4000-8000-000000000534,BANKREF-QP5XYAKJEG,001485778270,1138971,2026-07-25,NEFT CR-ORD-2026-000534,20000000-0000-4000-8000-000000000534
30000000-0000-4000-8000-000000000535,BANKREF-H83FI4OJAI,461388862118,540242,2026-06-29,NEFT CR-ORD-2026-000535,20000000-0000-4000-8000-000000000535
30000000-0000-4000-8000-000000000536,BANKREF-VS0JZWLSD4,548151985803,590917,2026-06-12,NEFT CR-ORD-2026-000536,20000000-0000-4000-8000-000000000536
30000000-0000-4000-8000-000000000537,BANKREF-KZB7A7O7MM,672850071143,1053633,2026-07-17,NEFT CR-ORD-2026-000537,20000000-0000-4000-8000-000000000537
30000000-0000-4000-8000-000000000538,BANKREF-HU2XRFNH67,742703799463,1023365,2026-07-05,NEFT CR-ORD-2026-000538,20000000-0000-4000-8000-000000000538
30000000-0000-4000-8000-000000000539,BANKREF-1K2UBPZKCD,965707423309,472187,2026-08-07,NEFT CR-ORD-2026-000539,20000000-0000-4000-8000-000000000539
30000000-0000-4000-8000-000000000539D,BANKREF-5YPS859TXAD,037550320406,472187,2026-08-07,NEFT CR-ORD-2026-000539,20000000-0000-4000-8000-000000000539
30000000-0000-4000-8000-000000000540,BANKREF-GG1PRF3L4J,616148447306,1151371,2026-08-07,NEFT CR-ORD-2026-000540,20000000-0000-4000-8000-000000000540
30000000-0000-4000-8000-000000000541,BANKREF-OY3C6XT4U2,276813410427,1338840,2026-07-03,NEFT CR-ORD-2026-000541,20000000-0000-4000-8000-000000000541
30000000-0000-4000-8000-000000000542,BANKREF-WRPX7J86FB,424122020642,638175,2026-07-29,NEFT CR-ORD-2026-000542,20000000-0000-4000-8000-000000000542
30000000-0000-4000-8000-000000000543,BANKREF-EHDO70S80R,016539682846,239023,2026-08-20,NEFT CR-ORD-2026-000543,20000000-0000-4000-8000-000000000543
30000000-0000-4000-8000-000000000544,BANKREF-8FKCEK2GPM,812043541431,1374771,2026-08-29,NEFT CR-ORD-2026-000544,20000000-0000-4000-8000-000000000544
30000000-0000-4000-8000-000000000545,BANKREF-UIZIWNT0Z8,844042115023,1449954,2026-07-04,NEFT CR-ORD-2026-000545,20000000-0000-4000-8000-000000000545
30000000-0000-4000-8000-000000000546,BANKREF-UTKO9I7BXD,487411781882,1218938,2026-07-29,NEFT CR-ORD-2026-000546,20000000-0000-4000-8000-000000000546
30000000-0000-4000-8000-000000000547,BANKREF-KRSZJKNZ2K,931759304933,1330736,2026-08-05,NEFT CR-ORD-2026-000547,20000000-0000-4000-8000-000000000547
30000000-0000-4000-8000-000000000548,BANKREF-3CQBHEYYSM,866488706465,646377,2026-06-19,NEFT CR-ORD-2026-000548,20000000-0000-4000-8000-000000000548
30000000-0000-4000-8000-000000000549,BANKREF-BRDQJ3SXGT,574459242866,920257,2026-09-01,NEFT CR-ORD-2026-000549,20000000-0000-4000-8000-000000000549
30000000-0000-4000-8000-000000000550,BANKREF-TS02NI4GYB,525441115617,1066619,2026-06-07,NEFT CR-ORD-2026-000550,20000000-0000-4000-8000-000000000550
30000000-0000-4000-8000-000000000551,BANKREF-CLM4F8FWS0,158434821158,388510,2026-08-16,NEFT CR-ORD-2026-000551,20000000-0000-4000-8000-000000000551
30000000-0000-4000-8000-000000000552,BANKREF-815VN8LT25,007014368829,1309743,2026-07-04,NEFT CR-ORD-2026-000552,20000000-0000-4000-8000-000000000552
30000000-0000-4000-8000-000000000553,BANKREF-P2IU4CP9MO,306770121305,626604,2026-06-05,NEFT CR-ORD-2026-000553,20000000-0000-4000-8000-000000000553
30000000-0000-4000-8000-000000000554,BANKREF-DVEYXFUVSK,272537955213,717068,2026-06-15,NEFT CR-ORD-2026-000554,20000000-0000-4000-8000-000000000554
30000000-0000-4000-8000-000000000555,BANKREF-98GFEX6DCL,114878212701,1345284,2026-08-31,NEFT CR-ORD-2026-000555,20000000-0000-4000-8000-000000000555
30000000-0000-4000-8000-000000000556,BANKREF-8Z6R5CQM24,022078068589,297997,2026-07-30,NEFT CR-ORD-2026-000556,20000000-0000-4000-8000-000000000556
30000000-0000-4000-8000-000000000558,BANKREF-YXLLQCAQ4X,437572256913,1138092,2026-06-22,NEFT CR-ORD-2026-000558,20000000-0000-4000-8000-000000000558
30000000-0000-4000-8000-000000000559,BANKREF-AOLDI47I10,087244912184,685140,2026-07-14,NEFT CR-ORD-2026-000559,20000000-0000-4000-8000-000000000559
30000000-0000-4000-8000-000000000560,BANKREF-CL4H9DATO9,047752808550,1408555,2026-06-28,NEFT CR-ORD-2026-000560,20000000-0000-4000-8000-000000000560
30000000-0000-4000-8000-000000000561,BANKREF-0LEBN52KOC,611337517796,495816,2026-06-02,NEFT CR-ORD-2026-000561,20000000-0000-4000-8000-000000000561
30000000-0000-4000-8000-000000000562,BANKREF-BSIJEJMS73,074725809543,974057,2026-08-15,NEFT CR-ORD-2026-000562,20000000-0000-4000-8000-000000000562
30000000-0000-4000-8000-000000000564,BANKREF-QZSS8V5X6E,919741690737,321308,2026-07-24,NEFT CR-ORD-2026-000564,20000000-0000-4000-8000-000000000564
30000000-0000-4000-8000-000000000565,BANKREF-IFQBKK2BIL,345986286760,1270882,2026-09-09,NEFT CR-ORD-2026-000565,20000000-0000-4000-8000-000000000565
30000000-0000-4000-8000-000000000566,BANKREF-AJ6QH4MNYK,977333862031,181122,2026-08-02,NEFT CR-ORD-2026-000566,20000000-0000-4000-8000-000000000566
30000000-0000-4000-8000-000000000567,BANKREF-JF2DJ3LP15,515760185830,966245,2026-08-24,NEFT CR-ORD-2026-000567,20000000-0000-4000-8000-000000000567
30000000-0000-4000-8000-000000000568,BANKREF-RJ2JO2ILKB,435512496332,331097,2026-08-08,NEFT CR-ORD-2026-000568,20000000-0000-4000-8000-000000000568
30000000-0000-4000-8000-000000000569,BANKREF-ZKEOCEC309,726592215362,383920,2026-07-03,NEFT CR-ORD-2026-000569,20000000-0000-4000-8000-000000000569
30000000-0000-4000-8000-000000000570,BANKREF-RDO3Z1JB0O,601359939785,965660,2026-08-20,NEFT CR-ORD-2026-000570,20000000-0000-4000-8000-000000000570
30000000-0000-4000-8000-000000000571,BANKREF-EANR1CGWJ9,595799380941,79967,2026-06-16,NEFT CR-ORD-2026-000571,20000000-0000-4000-8000-000000000571
30000000-0000-4000-8000-000000000572,BANKREF-SOZACFAXR5,915721563402,309714,2026-08-28,NEFT CR-ORD-2026-000572,20000000-0000-4000-8000-000000000572
30000000-0000-4000-8000-000000000574,BANKREF-D6KYB27XJX,966914369625,126639,2026-06-16,NEFT CR-ORD-2026-000574,20000000-0000-4000-8000-000000000574
30000000-0000-4000-8000-000000000575,BANKREF-HRCFU5D0MY,518994042453,700469,2026-07-27,NEFT CR-ORD-2026-000575,20000000-0000-4000-8000-000000000575
30000000-0000-4000-8000-000000000576,BANKREF-FKMNAU245M,454662290926,1359930,2026-08-23,NEFT CR-ORD-2026-000576,20000000-0000-4000-8000-000000000576
30000000-0000-4000-8000-000000000577,BANKREF-NPXW4NSZP5,987787235452,321821,2026-07-19,NEFT CR-ORD-2026-000577,20000000-0000-4000-8000-000000000577
30000000-0000-4000-8000-000000000578,BANKREF-KJS7MQ2C3Y,196303585848,511438,2026-06-23,NEFT CR-ORD-2026-000578,20000000-0000-4000-8000-000000000578
30000000-0000-4000-8000-000000000579,BANKREF-9QKJFPYTYO,655725720814,723512,2026-07-24,NEFT CR-ORD-2026-000579,20000000-0000-4000-8000-000000000579
30000000-0000-4000-8000-000000000580,BANKREF-Q8HCQUTXQ7,639994862875,953845,2026-07-22,NEFT CR-ORD-2026-000580,20000000-0000-4000-8000-000000000580
30000000-0000-4000-8000-000000000581,BANKREF-PU45B3AX74,860768788194,719021,2026-06-02,NEFT CR-ORD-2026-000581,20000000-0000-4000-8000-000000000581
30000000-0000-4000-8000-000000000583,BANKREF-S4X5VQFJK2,090461672974,1030688,2026-07-10,NEFT CR-ORD-2026-000583,20000000-0000-4000-8000-000000000583
30000000-0000-4000-8000-000000000584,BANKREF-3IIBFW09XL,124178018829,372301,2026-06-13,NEFT CR-ORD-2026-000584,20000000-0000-4000-8000-000000000584
30000000-0000-4000-8000-000000000585,BANKREF-VJF17ACWF6,472158584561,194792,2026-06-05,NEFT CR-ORD-2026-000585,20000000-0000-4000-8000-000000000585
30000000-0000-4000-8000-000000000586,BANKREF-4T71M00LQR,390937845375,320747,2026-06-16,NEFT CR-ORD-2026-000586,20000000-0000-4000-8000-000000000586
30000000-0000-4000-8000-000000000587,BANKREF-7LCWQTHRGU,162618661607,542781,2026-06-18,NEFT CR-ORD-2026-000587,20000000-0000-4000-8000-000000000587
30000000-0000-4000-8000-000000000588,BANKREF-HOFYM0TMG2,457358291484,927678,2026-06-07,NEFT CR-ORD-2026-000588,20000000-0000-4000-8000-000000000588
30000000-0000-4000-8000-000000000589,BANKREF-7WG8V961Y2,693547406289,1167774,2026-06-13,NEFT CR-ORD-2026-000589,20000000-0000-4000-8000-000000000589
30000000-0000-4000-8000-000000000589D,BANKREF-ZIDIAO0JPCD,189449295078,1167774,2026-06-13,NEFT CR-ORD-2026-000589,20000000-0000-4000-8000-000000000589
30000000-0000-4000-8000-000000000590,BANKREF-D1RL6ZAZYX,670488881232,142164,2026-08-11,NEFT CR-ORD-2026-000590,20000000-0000-4000-8000-000000000590
30000000-0000-4000-8000-000000000591,BANKREF-EXANVZGZTE,737336012043,1264145,2026-08-04,NEFT CR-ORD-2026-000591,20000000-0000-4000-8000-000000000591
30000000-0000-4000-8000-000000000592,BANKREF-XA8A2CS2CM,470235440754,865872,2026-07-25,NEFT CR-ORD-2026-000592,20000000-0000-4000-8000-000000000592
30000000-0000-4000-8000-000000000593,BANKREF-JPHNB5VNGB,304729874623,98616,2026-06-14,NEFT CR-ORD-2026-000593,20000000-0000-4000-8000-000000000593
30000000-0000-4000-8000-000000000594,BANKREF-0DBFDPL7R8,708652993514,716287,2026-07-07,NEFT CR-ORD-2026-000594,20000000-0000-4000-8000-000000000594
30000000-0000-4000-8000-000000000595,BANKREF-1KKEQVI0OY,120744194392,1398400,2026-08-15,NEFT CR-ORD-2026-000595,20000000-0000-4000-8000-000000000595
30000000-0000-4000-8000-000000000596,BANKREF-H57DDM6J9L,618652873580,1451028,2026-08-02,NEFT CR-ORD-2026-000596,20000000-0000-4000-8000-000000000596
30000000-0000-4000-8000-000000000597,BANKREF-76B83UJ09A,514297569937,216175,2026-06-13,NEFT CR-ORD-2026-000597,20000000-0000-4000-8000-000000000597
30000000-0000-4000-8000-000000000598,BANKREF-CB61G9F7WO,989611582751,449144,2026-06-11,NEFT CR-ORD-2026-000598,20000000-0000-4000-8000-000000000598
30000000-0000-4000-8000-000000000599,BANKREF-XZH1R1SVBL,448682403605,1008816,2026-08-28,NEFT CR-ORD-2026-000599,20000000-0000-4000-8000-000000000599
30000000-0000-4000-8000-000000000600,BANKREF-LX6S5EJUCM,763338644750,1175488,2026-06-16,NEFT CR-ORD-2026-000600,20000000-0000-4000-8000-000000000600
30000000-0000-4000-8000-000000000601,BANKREF-LF2OJ58UBC,252402050115,1110069,2026-07-06,NEFT CR-ORD-2026-000601,20000000-0000-4000-8000-000000000601
30000000-0000-4000-8000-000000000602,BANKREF-96GHSKZWR2,802976082062,1441459,2026-07-23,NEFT CR-ORD-2026-000602,20000000-0000-4000-8000-000000000602
30000000-0000-4000-8000-000000000603,BANKREF-H1ZDBNHLH3,571619037095,106135,2026-06-10,NEFT CR-ORD-2026-000603,20000000-0000-4000-8000-000000000603
30000000-0000-4000-8000-000000000604,BANKREF-37MYF01NWQ,715557606859,762471,2026-07-20,NEFT CR-ORD-2026-000604,20000000-0000-4000-8000-000000000604
30000000-0000-4000-8000-000000000605,BANKREF-VMB6KQB7YI,479979606649,151440,2026-06-16,NEFT CR-ORD-2026-000605,20000000-0000-4000-8000-000000000605
30000000-0000-4000-8000-000000000606,BANKREF-P5SSM0DL4Y,045530292263,811681,2026-08-27,NEFT CR-ORD-2026-000606,20000000-0000-4000-8000-000000000606
30000000-0000-4000-8000-000000000607,BANKREF-U7CFWJHU3G,787410144971,183153,2026-07-15,NEFT CR-ORD-2026-000607,20000000-0000-4000-8000-000000000607
30000000-0000-4000-8000-000000000608,BANKREF-H0QA1LSZKZ,373623415702,192058,2026-07-13,NEFT CR-ORD-2026-000608,20000000-0000-4000-8000-000000000608
30000000-0000-4000-8000-000000000608D,BANKREF-YP3ZUS98XUD,166016174709,192058,2026-07-14,NEFT CR-ORD-2026-000608,20000000-0000-4000-8000-000000000608
30000000-0000-4000-8000-000000000609,BANKREF-EY8LQDWB32,235540773282,697540,2026-06-12,NEFT CR-ORD-2026-000609,20000000-0000-4000-8000-000000000609
30000000-0000-4000-8000-000000000610,BANKREF-68UUJ2G430,348437258337,134938,2026-06-23,NEFT CR-ORD-2026-000610,20000000-0000-4000-8000-000000000610
30000000-0000-4000-8000-000000000611,BANKREF-YB4IWH7DCA,963494914222,1380434,2026-08-27,NEFT CR-ORD-2026-000611,20000000-0000-4000-8000-000000000611
30000000-0000-4000-8000-000000000612,BANKREF-SSTCFHD82P,812450030002,692072,2026-07-15,NEFT CR-ORD-2026-000612,20000000-0000-4000-8000-000000000612
30000000-0000-4000-8000-000000000613,BANKREF-HAK7TJ2GWD,950768026283,977754,2026-08-16,NEFT CR-ORD-2026-000613,20000000-0000-4000-8000-000000000613
30000000-0000-4000-8000-000000000614,BANKREF-SOF1XW53ZG,721019551280,1018971,2026-07-05,NEFT CR-ORD-2026-000614,20000000-0000-4000-8000-000000000614
30000000-0000-4000-8000-000000000615,BANKREF-XGL1QGOUO8,607347379288,683187,2026-07-03,NEFT CR-ORD-2026-000615,20000000-0000-4000-8000-000000000615
30000000-0000-4000-8000-000000000616,BANKREF-4IPZGRSPIW,783687526817,1340147,2026-06-24,NEFT CR-ORD-2026-000616,20000000-0000-4000-8000-000000000616
30000000-0000-4000-8000-000000000617,BANKREF-AYM9Q11ZOD,911615277192,561723,2026-07-19,NEFT CR-ORD-2026-000617,20000000-0000-4000-8000-000000000617
30000000-0000-4000-8000-000000000618,BANKREF-MD3SZXDF0N,515932623658,1406407,2026-06-28,NEFT CR-ORD-2026-000618,20000000-0000-4000-8000-000000000618
30000000-0000-4000-8000-000000000619,BANKREF-KCD3I4Z4YI,076323171283,356777,2026-06-25,NEFT CR-ORD-2026-000619,20000000-0000-4000-8000-000000000619
30000000-0000-4000-8000-000000000620,BANKREF-6ELCANRTLQ,981038928753,872706,2026-07-26,NEFT CR-ORD-2026-000620,20000000-0000-4000-8000-000000000620
30000000-0000-4000-8000-000000000621,BANKREF-K1GA2SYTMX,059314309161,756710,2026-07-30,NEFT CR-ORD-2026-000621,20000000-0000-4000-8000-000000000621
30000000-0000-4000-8000-000000000622,BANKREF-4UMSG9SX3K,421658308954,1248268,2026-08-26,NEFT CR-ORD-2026-000622,20000000-0000-4000-8000-000000000622
30000000-0000-4000-8000-000000000623,BANKREF-VO8PHNCK5Q,101045518159,954529,2026-08-19,NEFT CR-ORD-2026-000623,20000000-0000-4000-8000-000000000623
30000000-0000-4000-8000-000000000624,BANKREF-1HHW9IN05O,553188828028,26949,2026-06-12,NEFT CR-ORD-2026-000624,20000000-0000-4000-8000-000000000624
30000000-0000-4000-8000-000000000625,BANKREF-7S0KDY8LWK,247116656864,747727,2026-06-30,NEFT CR-ORD-2026-000625,20000000-0000-4000-8000-000000000625
30000000-0000-4000-8000-000000000626,BANKREF-J8UWOWKZM9,781707282534,180732,2026-06-19,NEFT CR-ORD-2026-000626,20000000-0000-4000-8000-000000000626
30000000-0000-4000-8000-000000000627,BANKREF-70JVR3V6N2,656848327394,808166,2026-06-30,NEFT CR-ORD-2026-000627,20000000-0000-4000-8000-000000000627
30000000-0000-4000-8000-000000000628,BANKREF-QF1ADFQ90Q,429087161796,1086147,2026-06-22,NEFT CR-ORD-2026-000628,20000000-0000-4000-8000-000000000628
30000000-0000-4000-8000-000000000629,BANKREF-L2MXG6IBW9,281708444363,879415,2026-08-05,NEFT CR-ORD-2026-000629,20000000-0000-4000-8000-000000000629
30000000-0000-4000-8000-000000000630,BANKREF-OLBA0X9A8F,903472119589,463692,2026-06-11,NEFT CR-ORD-2026-000630,20000000-0000-4000-8000-000000000630
30000000-0000-4000-8000-000000000631,BANKREF-YWRYE7PDJN,398431187970,713651,2026-06-23,NEFT CR-ORD-2026-000631,20000000-0000-4000-8000-000000000631
30000000-0000-4000-8000-000000000632,BANKREF-LX9BEAHZA9,576839736768,170968,2026-06-06,NEFT CR-ORD-2026-000632,20000000-0000-4000-8000-000000000632
30000000-0000-4000-8000-000000000633,BANKREF-VYLCGAUAI0,244649143896,80260,2026-06-18,NEFT CR-ORD-2026-000633,20000000-0000-4000-8000-000000000633
30000000-0000-4000-8000-000000000633D,BANKREF-A9W4K7U1KDD,203875371124,80260,2026-06-18,NEFT CR-ORD-2026-000633,20000000-0000-4000-8000-000000000633
30000000-0000-4000-8000-000000000635,BANKREF-IJTWV1MM94,870978880846,1370793,2026-08-31,NEFT CR-ORD-2026-000635,20000000-0000-4000-8000-000000000635
30000000-0000-4000-8000-000000000636,BANKREF-QXEB7C5KTS,245376477761,227306,2026-08-29,NEFT CR-ORD-2026-000636,20000000-0000-4000-8000-000000000636
30000000-0000-4000-8000-000000000637,BANKREF-3A0YQ6W51I,673703772552,232578,2026-07-26,NEFT CR-ORD-2026-000637,20000000-0000-4000-8000-000000000637
30000000-0000-4000-8000-000000000638,BANKREF-8LWDKHRPOH,958375644046,77502,2026-06-10,NEFT CR-ORD-2026-000638,20000000-0000-4000-8000-000000000638
30000000-0000-4000-8000-000000000639,BANKREF-6JXRYX5ZVO,366810911470,51944,2026-08-13,NEFT CR-ORD-2026-000639,20000000-0000-4000-8000-000000000639
30000000-0000-4000-8000-000000000640,BANKREF-DXUB49OZO1,821890192235,1402599,2026-06-10,NEFT CR-ORD-2026-000640,20000000-0000-4000-8000-000000000640
30000000-0000-4000-8000-000000000641,BANKREF-XYI1O46MZJ,575063849033,368200,2026-07-31,NEFT CR-ORD-2026-000641,20000000-0000-4000-8000-000000000641
30000000-0000-4000-8000-000000000642,BANKREF-QZMKVZBDGV,666025990652,593163,2026-08-17,NEFT CR-ORD-2026-000642,20000000-0000-4000-8000-000000000642
30000000-0000-4000-8000-000000000643,BANKREF-5YLRA9PAY1,581973185438,358729,2026-06-04,NEFT CR-ORD-2026-000643,20000000-0000-4000-8000-000000000643
30000000-0000-4000-8000-000000000644,BANKREF-TDUX63RR8J,454879387272,1057441,2026-07-19,NEFT CR-ORD-2026-000644,20000000-0000-4000-8000-000000000644
30000000-0000-4000-8000-000000000645,BANKREF-W5XPVJ8RI8,357956074733,549572,2026-08-03,NEFT CR-ORD-2026-000645,20000000-0000-4000-8000-000000000645
30000000-0000-4000-8000-000000000646,BANKREF-27CTUSLR5T,911560053312,1052071,2026-06-14,NEFT CR-ORD-2026-000646,20000000-0000-4000-8000-000000000646
30000000-0000-4000-8000-000000000647,BANKREF-S0EOARRWWS,817418409458,602244,2026-07-21,NEFT CR-ORD-2026-000647,20000000-0000-4000-8000-000000000647
30000000-0000-4000-8000-000000000648,BANKREF-MNAWY0PEQL,589942657585,1372037,2026-07-31,NEFT CR-ORD-2026-000648,20000000-0000-4000-8000-000000000648
30000000-0000-4000-8000-000000000649,BANKREF-3G5SMQ5UFK,953212841093,828866,2026-06-07,NEFT CR-ORD-2026-000649,20000000-0000-4000-8000-000000000649
30000000-0000-4000-8000-000000000650,BANKREF-MABL30X0TA,533424234151,672056,2026-08-04,NEFT CR-ORD-2026-000650,20000000-0000-4000-8000-000000000650
30000000-0000-4000-8000-000000000651,BANKREF-A5UY7NVLIP,368899262221,1287969,2026-08-18,NEFT CR-ORD-2026-000651,20000000-0000-4000-8000-000000000651
30000000-0000-4000-8000-000000000652,BANKREF-RFLKYN0BU8,240598999182,599803,2026-08-11,NEFT CR-ORD-2026-000652,20000000-0000-4000-8000-000000000652
30000000-0000-4000-8000-000000000652D,BANKREF-NDGDBNL7NFD,418214541879,599803,2026-08-12,NEFT CR-ORD-2026-000652,20000000-0000-4000-8000-000000000652
